Fecha;Ultimo;Apertura;Maximo;Minimo;Volumen;Variacion
03.05.2011;92;92,53;92,53;91,33;1,51K;-0,68%
02.05.2011;92,63;92,67;92,87;91,33;6,39K;-0,04%
29.04.2011;92,67;94,67;95,33;91;3,76K;-2,11%
28.04.2011;94,67;95,33;95,33;94;5,34K;-0,69%
27.04.2011;95,33;95,3;95,33;94;3,35K;-0,56%
26.04.2011;95,87;95,2;96,67;94,33;19,79K;0,92%
25.04.2011;95;91,33;95;91,33;8,95K;4,40%
20.04.2011;91;91,33;91,63;90,33;2,70K;0,36%
19.04.2011;90,67;90;90,8;90;3,64K;1,08%
18.04.2011;89,7;93,33;93,33;89,33;3,12K;-3,20%
15.04.2011;92,67;93,33;93,33;92;4,72K;0,73%
14.04.2011;92;90,67;92;90,4;1,60K;1,13%
13.04.2011;90,97;91,67;91,67;90,33;4,82K;-0,76%
12.04.2011;91,67;91;91,67;90,33;7,96K;-0,71%
11.04.2011;92,33;93,33;93,67;92;4,04K;-0,93%
08.04.2011;93,2;93,33;93,73;92,8;2,02K;0,57%
07.04.2011;92,67;93,33;93,33;91,33;4,07K;-0,99%
06.04.2011;93,6;94;94,67;92,67;7,31K;0,65%
05.04.2011;93;94,93;94,97;92;13,26K;-2,44%
04.04.2011;95,33;96,53;96,53;94,67;7,53K;-1,24%
01.04.2011;96,53;97,6;97,73;94,67;15,46K;-0,66%
31.03.2011;97,17;94;97,33;93,33;43,34K;4,26%
30.03.2011;93,2;88,83;93,27;88,67;13,18K;4,92%
29.03.2011;88,83;89,33;90;88,67;3,64K;-1,30%
28.03.2011;90;90,2;90,67;88,67;8,51K;0,00%
23.03.2011;90;87,33;90,4;86,67;26,96K;3,53%
22.03.2011;86,93;84,67;86,97;84,33;10,86K;2,67%
21.03.2011;84,67;83,33;85,33;83,33;7,43K;3,76%
18.03.2011;81,6;79;81,67;79;8,55K;4,17%
17.03.2011;78,33;77;78,67;77;7,67K;2,53%
16.03.2011;76,4;78,33;79,83;76;7,70K;-2,84%
15.03.2011;78,63;77,33;79,33;76;34,00K;-5,19%
14.03.2011;82,93;84,67;84,67;82,67;8,14K;-3,15%
11.03.2011;85,63;86,33;86,67;84,33;10,38K;-0,81%
10.03.2011;86,33;87;87;84,6;5,10K;-1,37%
09.03.2011;87,53;89,33;89,5;86,67;3,72K;-2,20%
04.03.2011;89,5;89,33;89,53;88;3,43K;0,94%
03.03.2011;88,67;87;88,67;87;2,87K;1,92%
02.03.2011;87;86,67;87,67;86,33;4,03K;-0,38%
01.03.2011;87,33;87,4;88;86;4,21K;0,76%
28.02.2011;86,67;87;88,2;86,67;12,54K;0,78%
25.02.2011;86;85,4;87;85,33;11,05K;2,87%
24.02.2011;83,6;84;84;82,33;7,12K;-1,26%
23.02.2011;84,67;88;88;83;12,14K;-2,90%
22.02.2011;87,2;89,6;89,6;86;12,08K;-2,38%
21.02.2011;89,33;85,53;89,5;85,53;34,33K;4,44%
18.02.2011;85,53;82,67;86;82,33;16,61K;3,46%
17.02.2011;82,67;81,67;83;81,67;10,89K;2,91%
16.02.2011;80,33;77,4;80,33;77,4;8,88K;3,88%
15.02.2011;77,33;77,8;78,13;77,33;3,08K;0,00%
14.02.2011;77,33;77,33;78;77;4,49K;0,91%
11.02.2011;76,63;76;76,67;74;8,24K;0,00%
10.02.2011;76,63;78,67;78,67;75,67;16,33K;-3,82%
09.02.2011;79,67;80,47;81,23;79,33;5,67K;-0,94%
08.02.2011;80,43;79,67;80,63;79,67;3,92K;0,95%
07.02.2011;79,67;80,67;80,8;79,33;2,84K;-0,87%
04.02.2011;80,37;80,33;80,63;79,67;3,37K;-0,45%
03.02.2011;80,73;81,13;81,27;80,33;5,12K;-0,33%
02.02.2011;81;81;82;80,67;3,38K;-0,33%
01.02.2011;81,27;81,33;81,57;80,87;2,44K;0,92%
31.01.2011;80,53;82;82;80,33;2,81K;-1,79%
28.01.2011;82;83,33;83,67;82;5,55K;-1,56%
27.01.2011;83,3;80,33;83,6;80,33;11,30K;3,70%
26.01.2011;80,33;78,33;80,67;78;23,61K;2,99%
25.01.2011;78;78,67;78,67;77,33;5,48K;-0,85%
24.01.2011;78,67;79,63;79,63;78;2,84K;-1,21%
21.01.2011;79,63;80,67;80,67;77,93;8,42K;-0,46%
20.01.2011;80;81,33;81,33;79,4;5,03K;-1,64%
19.01.2011;81,33;82;82,33;80,4;8,01K;0,20%
18.01.2011;81,17;82,1;82,1;80,67;6,28K;-1,34%
17.01.2011;82,27;82,33;82,67;82,13;4,06K;0,37%
14.01.2011;81,97;80;83,17;80;18,11K;1,79%
13.01.2011;80,53;81,33;82,67;79,33;18,97K;-0,33%
12.01.2011;80,8;83,33;83,83;80,8;14,53K;-1,46%
11.01.2011;82;81;84,2;81;20,08K;1,74%
10.01.2011;80,6;81,57;81,57;79,33;11,53K;-0,49%
07.01.2011;81;83,83;83,83;78,67;27,13K;-3,95%
06.01.2011;84,33;87,3;91,33;82,67;39,93K;-2,70%
05.01.2011;86,67;79,13;87;79,13;56,63K;9,53%
04.01.2011;79,13;73,33;79,13;72,33;30,99K;9,95%
03.01.2011;71,97;69,37;72,67;69,37;10,38K;4,81%
30.12.2010;68,67;70,9;71,33;67,33;16,79K;-3,15%
29.12.2010;70,9;66,67;71,93;66,67;30,79K;8,19%
28.12.2010;65,53;63,33;65,83;63,33;19,53K;3,47%
27.12.2010;63,33;58,67;63,33;58,67;19,67K;7,52%
23.12.2010;58,9;59;59;58;4,87K;0,39%
22.12.2010;58,67;58,33;58,67;58,33;1,82K;1,16%
21.12.2010;58;58,2;58,4;57,73;5,51K;-0,57%
20.12.2010;58,33;58,67;58,67;57,67;1,67K;-0,46%
17.12.2010;58,6;58;58,6;57,67;2,80K;1,03%
16.12.2010;58;58;58,07;57,33;2,36K;0,57%
15.12.2010;57,67;57,33;57,67;56,77;2,98K;-0,69%
14.12.2010;58,07;58,27;58,33;58;3,56K;-0,27%
13.12.2010;58,23;58;58,67;58;5,60K;0,45%
10.12.2010;57,97;58;58;57,33;2,06K;-0,05%
09.12.2010;58;59;59;57,33;1,57K;-1,69%
07.12.2010;59;59,4;59,67;58;6,23K;0,05%
06.12.2010;58,97;57,8;59;57,8;7,82K;2,02%
03.12.2010;57,8;55,33;57,8;55,2;12,71K;3,83%
02.12.2010;55,67;55,33;56;55,2;5,19K;-0,59%
01.12.2010;56;54,13;56;52,67;20,38K;4,34%
30.11.2010;53,67;53,67;54,23;53,37;3,90K;-1,47%
29.11.2010;54,47;53,83;54,47;53,53;3,40K;-0,37%
26.11.2010;54,67;54;54,67;53,83;2,25K;-0,24%
25.11.2010;54,8;55,97;55,97;54,8;1,60K;-0,96%
24.11.2010;55,33;54,33;55,33;54,33;8,23K;1,90%
23.11.2010;54,3;54,67;54,67;53,33;4,49K;-3,04%
19.11.2010;56;54,73;56;54,67;3,68K;1,82%
18.11.2010;55;54,6;55,2;54;6,06K;2,23%
17.11.2010;53,8;54,63;54,63;53,67;2,68K;-1,52%
16.11.2010;54,63;55,9;55,93;53,33;6,55K;-2,39%
15.11.2010;55,97;54,93;56,33;54,93;7,70K;1,89%
12.11.2010;54,93;55,67;58;54,07;24,26K;-1,26%
11.11.2010;55,63;54;55,63;53,33;35,33K;9,94%
10.11.2010;50,6;50,67;50,67;49,13;7,33K;0,54%
09.11.2010;50,33;50,67;50,8;50,33;4,31K;0,00%
08.11.2010;50,33;51;51;49,8;6,67K;-1,31%
05.11.2010;51;51,33;52;50,2;8,62K;-0,64%
04.11.2010;51,33;50,67;51,67;50,67;16,86K;2,66%
03.11.2010;50;48;50,33;48;9,75K;4,17%
02.11.2010;48;48,33;50,67;47,33;18,26K;0,00%
01.11.2010;48;45,2;48,67;45,2;17,28K;5,89%
29.10.2010;45,33;45,47;46;44,8;3,10K;0,13%
28.10.2010;45,27;46,93;46,93;44,73;6,58K;-2,08%
26.10.2010;46,23;45;46,57;45;2,61K;-0,79%
25.10.2010;46,6;45,87;46,67;45,87;1,91K;0,87%
22.10.2010;46,2;46,67;47,17;44,17;6,46K;-0,86%
21.10.2010;46,6;46,4;47,17;46,33;2,72K;0,28%
20.10.2010;46,47;45;46,5;45;9,88K;3,27%
19.10.2010;45;44,67;45,43;44,33;5,64K;0,90%
18.10.2010;44,6;44,67;45;44;10,83K;-0,16%
15.10.2010;44,67;44;44,67;44;2,12K;-0,45%
14.10.2010;44,87;44,73;45;44,67;2,56K;-2,03%
13.10.2010;45,8;46,2;46,27;45;2,63K;-0,72%
12.10.2010;46,13;46,4;46,5;46,13;0,85K;-0,43%
08.10.2010;46,33;46,13;46,47;45,87;5,89K;0,28%
07.10.2010;46,2;46,03;46,2;45,53;8,81K;0,37%
06.10.2010;46,03;45,33;46,33;45,33;19,92K;2,91%
05.10.2010;44,73;43,67;44,73;43,67;10,26K;1,82%
04.10.2010;43,93;44,33;44,33;43,67;2,22K;-1,50%
01.10.2010;44,6;44,67;45,07;43,67;4,43K;-0,16%
30.09.2010;44,67;44,67;44,73;44,6;2,82K;0,16%
29.09.2010;44,6;44,53;44,6;44,53;1,81K;0,16%
28.09.2010;44,53;44,6;44,67;44,53;1,49K;-1,04%
27.09.2010;45;44,67;45;44,6;5,56K;-0,29%
24.09.2010;45,13;44,2;45,13;44,2;5,11K;2,57%
23.09.2010;44;44,67;44,67;43,87;8,85K;-2,22%
22.09.2010;45;45,1;45,1;44;5,01K;-0,29%
21.09.2010;45,13;45,33;45,5;45,13;7,26K;-0,31%
20.09.2010;45,27;45,13;45,33;44,93;3,46K;1,34%
17.09.2010;44,67;44;44,67;44;3,58K;1,36%
16.09.2010;44,07;43,43;44,1;43,43;1,70K;-0,14%
15.09.2010;44,13;43,5;44,13;43,5;1,87K;1,45%
14.09.2010;43,5;44,47;44,47;43,33;1,03K;-1,87%
13.09.2010;44,33;44,67;44,67;44,27;1,65K;-0,76%
10.09.2010;44,67;44,67;45,33;44,6;2,11K;-0,45%
09.09.2010;44,87;45,17;45,33;44,33;2,93K;-0,58%
08.09.2010;45,13;45;45,3;44,67;5,37K;1,35%
07.09.2010;44,53;42,67;44,67;42,67;10,96K;3,25%
06.09.2010;43,13;41,47;43,13;41,4;11,20K;4,36%
03.09.2010;41,33;42;42;41,33;2,76K;0,00%
02.09.2010;41,33;41,67;41,67;41,33;4,83K;-0,82%
01.09.2010;41,67;41,67;42;41,4;6,51K;1,31%
31.08.2010;41,13;40,67;41,33;40,67;1,43K;-0,48%
30.08.2010;41,33;41,33;41,67;41,33;5,71K;-1,12%
27.08.2010;41,8;41,33;41,8;41,27;9,63K;1,28%
26.08.2010;41,27;41,87;42,33;41,27;3,06K;-0,96%
25.08.2010;41,67;39,67;41,67;39,07;7,63K;4,17%
24.08.2010;40;41,67;41,67;40;12,17K;-4,01%
23.08.2010;41,67;42,67;42,67;41,33;9,88K;-3,32%
20.08.2010;43,1;44,33;44,33;42;7,10K;-2,64%
19.08.2010;44,27;45,33;45,33;44;2,36K;-1,62%
18.08.2010;45;45;45,07;44,33;1,42K;0,00%
17.08.2010;45;44,4;45;44,4;2,24K;1,65%
13.08.2010;44,27;44;44,33;43,67;2,30K;0,61%
12.08.2010;44;44;44,63;43,4;8,66K;-0,74%
11.08.2010;44,33;44,67;45,67;43,67;9,63K;-6,28%
10.08.2010;47,3;46,8;47,3;46,47;1,95K;0,06%
09.08.2010;47,27;47,2;47,33;46,67;1,49K;0,00%
06.08.2010;47,27;47,17;47,33;46,67;3,18K;0,15%
05.08.2010;47,2;47,33;47,33;46,67;2,02K;0,15%
04.08.2010;47,13;47;47,33;46,67;4,97K;-0,15%
03.08.2010;47,2;47,8;47,8;46,67;3,79K;-1,52%
02.08.2010;47,93;48,53;48,53;47,4;3,34K;0,55%
30.07.2010;47,67;47,67;47,67;47,67;2,00K;-0,96%
29.07.2010;48,13;48,2;48,2;47,73;2,06K;-0,41%
28.07.2010;48,33;48;48,33;48;0,33K;-0,41%
27.07.2010;48,53;49,13;49,13;47,67;2,18K;-0,96%
26.07.2010;49;48,63;49;48;4,48K;0,76%
23.07.2010;48,63;47,67;48,63;47,33;4,33K;1,95%
22.07.2010;47,7;47,67;47,73;47,67;3,13K;0,06%
21.07.2010;47,67;46,67;47,67;46,67;4,50K;0,72%
20.07.2010;47,33;48;48;47,2;3,59K;-0,63%
19.07.2010;47,63;47,33;47,67;46,8;1,67K;-0,50%
16.07.2010;47,87;47,33;48;47,33;3,38K;-1,30%
15.07.2010;48,5;48,67;48,67;48,33;3,07K;-0,35%
14.07.2010;48,67;48,8;48,8;47,67;0,71K;-1,34%
13.07.2010;49,33;48,97;49,33;48,6;3,66K;0,67%
12.07.2010;49;48,67;49;48,6;7,01K;1,24%
08.07.2010;48,4;48,2;48,67;48;3,93K;0,48%
07.07.2010;48,17;47,67;48,17;47,33;5,11K;2,06%
06.07.2010;47,2;47;48;46,77;7,95K;0,43%
05.07.2010;47;47;47;46;1,07K;0,00%
02.07.2010;47;45,33;47;45,33;5,83K;4,44%
01.07.2010;45;44,33;45,33;44,33;1,46K;-0,73%
30.06.2010;45,33;44,67;45,33;44,53;5,06K;1,64%
29.06.2010;44,6;45,33;45,37;44,33;4,49K;-4,96%
28.06.2010;46,93;47,13;47,23;46,67;2,98K;-0,85%
25.06.2010;47,33;46,63;47,33;46,33;3,25K;1,78%
24.06.2010;46,5;47;47;46;5,56K;-1,06%
23.06.2010;47;47,33;47,33;46,87;16,46K;-0,15%
22.06.2010;47,07;46,6;47,63;46;26,71K;2,33%
18.06.2010;46;44,73;46;44,67;9,34K;2,98%
17.06.2010;44,67;43,67;44,67;43,67;7,97K;2,29%
16.06.2010;43,67;43,67;43,67;43,43;8,14K;-0,75%
15.06.2010;44;43,47;44;43,33;2,73K;1,22%
14.06.2010;43,47;44;44;43,33;8,52K;-0,82%
11.06.2010;43,83;43,33;43,83;43,17;4,41K;1,15%
10.06.2010;43,33;43,67;44;42,67;7,69K;1,55%
09.06.2010;42,67;43,37;44;42,67;6,22K;-2,29%
08.06.2010;43,67;43,33;44;43;1,46K;0,16%
07.06.2010;43,6;44,67;44,67;43;3,77K;-0,62%
04.06.2010;43,87;44,67;44,67;43,4;9,54K;-2,51%
03.06.2010;45;45,2;45,5;44,67;8,68K;0,00%
02.06.2010;45;44,33;45,3;44,33;7,25K;0,00%
01.06.2010;45;44,67;45;43,33;8,86K;0,45%
31.05.2010;44,8;43,77;44,8;43,67;12,36K;4,26%
28.05.2010;42,97;41,83;43;41,8;9,46K;2,80%
27.05.2010;41,8;41,93;42,33;41,8;10,27K;1,21%
26.05.2010;41,3;42,6;42,6;40,73;6,00K;-0,07%
21.05.2010;41,33;41,33;42;40,67;13,44K;-0,41%
20.05.2010;41,5;42,8;42,8;40,33;15,90K;-5,10%
19.05.2010;43,73;44,13;44,13;42,87;9,07K;-1,22%
18.05.2010;44,27;44,67;44,67;43,33;15,60K;1,37%
17.05.2010;43,67;47;47;43,5;53,83K;-7,73%
14.05.2010;47,33;47,33;47,87;46,83;16,68K;-5,34%
13.05.2010;50;50,8;51,13;48,67;7,83K;-2,59%
12.05.2010;51,33;51;52;49,8;15,04K;-2,78%
11.05.2010;52,8;50;52,8;50;8,35K;1,01%
10.05.2010;52,27;49,67;52,73;49,67;6,65K;8,90%
07.05.2010;48;46,47;48;44;15,57K;3,00%
06.05.2010;46,6;50,67;52;46;12,00K;-8,03%
05.05.2010;50,67;50,67;51,67;50;11,84K;-3,17%
04.05.2010;52,33;54,67;54,67;52,33;5,85K;-4,85%
03.05.2010;55;54,67;55;54;1,33K;0,68%
30.04.2010;54,63;55,87;55,87;52,67;9,10K;-2,15%
29.04.2010;55,83;55,33;55,9;55;2,43K;2,01%
28.04.2010;54,73;54,67;55,3;54,67;5,28K;0,00%
27.04.2010;54,73;56,33;56,33;54,73;3,73K;-2,67%
26.04.2010;56,23;56,3;56,3;55,97;1,70K;1,13%
23.04.2010;55,6;55,04;55,63;55,04;2,95K;0,42%
22.04.2010;55,37;56,02;56,02;55,04;2,79K;-1,05%
21.04.2010;55,96;55,5;55,96;55,24;3,78K;0,77%
20.04.2010;55,53;55,7;55,7;55,04;2,87K;-0,31%
19.04.2010;55,7;56,02;56,02;55,04;2,05K;-0,57%
16.04.2010;56,02;56,35;56,35;55,04;3,74K;0,57%
15.04.2010;55,7;56,35;56,35;55,66;6,12K;-1,05%
14.04.2010;56,29;56,35;56,35;55,7;4,62K;0,12%
13.04.2010;56,22;56,19;56,22;55,63;3,92K;0,05%
12.04.2010;56,19;56,68;56,68;56,19;4,30K;0,88%
09.04.2010;55,7;55,37;55,7;55,34;2,66K;0,65%
08.04.2010;55,34;54,78;55,34;53,73;14,35K;1,15%
07.04.2010;54,71;57,01;57,01;54,71;3,36K;-2,91%
06.04.2010;56,35;56,35;57,01;56,02;6,53K;0,11%
05.04.2010;56,29;57,01;57,01;55,7;8,37K;-0,11%
31.03.2010;56,35;54,58;56,35;54,58;22,07K;3,99%
30.03.2010;54,19;55,04;55,04;54,09;1,52K;-1,31%
29.03.2010;54,91;55,37;55,5;54,88;6,35K;-0,83%
26.03.2010;55,37;55,66;55,66;54,19;6,58K;0,47%
25.03.2010;55,11;54,91;55,7;54,71;11,36K;1,40%
23.03.2010;54,35;54,39;54,39;52,49;16,43K;0,00%
22.03.2010;54,35;52,42;54,39;52,42;23,76K;6,34%
19.03.2010;51,11;51,77;51,77;51,11;2,88K;-1,27%
18.03.2010;51,77;52,22;52,22;51,77;5,58K;-1,18%
17.03.2010;52,39;52,75;52,75;51,86;3,24K;0,06%
16.03.2010;52,36;51,44;52,36;51,44;4,98K;2,45%
15.03.2010;51,11;52,22;52,22;50,45;3,19K;-2,13%
12.03.2010;52,22;53,08;53,08;51,83;3,00K;-0,95%
11.03.2010;52,72;53,6;53,6;52,72;3,06K;-1,51%
10.03.2010;53,53;54,91;55,7;53,08;6,67K;-2,51%
09.03.2010;54,91;52,72;55,04;51,77;7,56K;4,09%
08.03.2010;52,75;52,68;52,75;52,55;2,81K;0,00%
05.03.2010;52,75;52,62;53,4;52,62;3,53K;0,38%
04.03.2010;52,55;51,04;52,55;50,52;4,82K;4,83%
03.03.2010;50,13;51,77;51,77;49,8;2,29K;-3,04%
02.03.2010;51,7;52,42;52,42;51,44;0,80K;-0,14%
01.03.2010;51,77;51,77;52,09;51,77;1,41K;0,00%
26.02.2010;51,77;51,44;52,42;51,44;1,82K;0,64%
25.02.2010;51,44;51,11;51,44;49,14;4,32K;-0,64%
24.02.2010;51,77;52,42;52,42;51,73;2,69K;0,08%
23.02.2010;51,73;53,73;53,73;51,44;6,95K;-3,72%
22.02.2010;53,73;53,73;54,06;53,67;1,00K;0,00%
19.02.2010;53,73;53,11;53,73;53,11;4,85K;1,36%
18.02.2010;53,01;53,08;53,08;52,75;3,05K;-0,13%
17.02.2010;53,08;53,34;53,4;52,81;2,12K;-0,49%
16.02.2010;53,34;54,52;54,52;53,34;3,33K;-2,27%
15.02.2010;54,58;54,91;54,91;54,39;1,21K;-0,60%
12.02.2010;54,91;55,34;55,34;54,71;2,39K;-0,78%
11.02.2010;55,34;55,43;55,43;54,65;8,15K;0,55%
10.02.2010;55,04;55,04;55,7;54,06;8,34K;0,05%
09.02.2010;55,01;54,06;55,3;54,06;11,39K;3,01%
08.02.2010;53,4;51,44;54,06;51,44;11,19K;4,22%
05.02.2010;51,24;53,08;53,08;50,13;23,78K;-4,53%
04.02.2010;53,67;55,37;55,37;53,14;9,73K;-3,25%
03.02.2010;55,47;54,39;55,7;53,93;22,81K;2,86%
02.02.2010;53,93;52,42;54,03;51,77;23,16K;3,08%
01.02.2010;52,32;51,6;52,32;51,11;8,60K;1,71%
29.01.2010;51,44;49,8;52,42;49,8;11,75K;3,56%
28.01.2010;49,67;48,16;49,67;47,96;15,15K;3,91%
27.01.2010;47,8;47,77;47,83;47,51;4,12K;-0,75%
26.01.2010;48,16;48,55;48,55;47,83;6,35K;-0,62%
25.01.2010;48,46;48,82;49,14;48,16;7,31K;0,00%
22.01.2010;48,46;48,82;48,82;48,03;5,10K;-1,38%
21.01.2010;49,14;50,13;50,26;48,82;20,10K;-1,33%
20.01.2010;49,8;49,67;49,8;48,59;14,52K;0,32%
19.01.2010;49,64;48,36;50,13;48,36;16,93K;2,37%
18.01.2010;48,49;47,11;49,01;47,11;11,11K;3,06%
15.01.2010;47,05;47,18;47,51;46,49;5,76K;0,00%
14.01.2010;47,05;45,87;47,18;45,87;17,26K;3,32%
13.01.2010;45,54;44,23;45,54;44,23;13,05K;3,74%
12.01.2010;43,9;42,59;44,89;42,46;27,18K;1,13%
11.01.2010;43,41;45,11;45,34;43,38;8,07K;-3,98%
08.01.2010;45,21;46,85;46,85;45,21;16,67K;-4,18%
07.01.2010;47,18;44,85;47,18;44,23;7,05K;5,10%
06.01.2010;44,89;45,87;45,87;43,9;9,07K;-2,14%
05.01.2010;45,87;45,8;45,87;45,02;16,34K;0,88%
04.01.2010;45,47;42,26;45,47;41,94;13,14K;8,42%
30.12.2009;41,94;41,77;41,94;41,35;6,82K;0,41%
29.12.2009;41,77;40,63;42,26;40,63;24,86K;5,37%
28.12.2009;39,64;38,01;39,64;38,01;7,78K;4,84%
23.12.2009;37,81;37,55;38,01;37,48;5,25K;0,69%
22.12.2009;37,55;38,3;38,3;37,55;2,92K;-1,21%
21.12.2009;38,01;38,01;38,33;37,55;2,97K;0,00%
18.12.2009;38,01;38,3;38,59;38,01;3,16K;-0,76%
17.12.2009;38,3;38,01;38,3;37,74;2,26K;-0,85%
16.12.2009;38,63;38,33;38,66;38,01;15,76K;0,78%
15.12.2009;38,33;36,69;38,33;36,69;7,72K;3,54%
14.12.2009;37,02;38,04;38,04;37,02;1,62K;-2,60%
11.12.2009;38,01;37,68;38,01;37,09;4,89K;1,06%
10.12.2009;37,61;37,48;37,61;37,09;3,68K;0,00%
09.12.2009;37,61;36,69;37,61;36,69;1,82K;1,59%
07.12.2009;37,02;37,71;37,71;37,02;1,34K;-0,35%
04.12.2009;37,15;38,33;38,33;36,37;5,19K;-2,26%
03.12.2009;38,01;37,94;38,01;37,42;1,96K;0,18%
02.12.2009;37,94;38,01;38,01;37,42;2,26K;-0,52%
01.12.2009;38,14;37,68;38,14;37,42;3,63K;2,31%
30.11.2009;37,28;38,17;38,17;37,02;1,80K;-1,92%
27.11.2009;38,01;37,02;38,66;36,69;4,70K;1,41%
26.11.2009;37,48;38,27;38,27;37,02;5,54K;-2,88%
25.11.2009;38,59;38,99;39,28;38,01;3,66K;-0,18%
24.11.2009;38,66;38,01;38,66;37,68;23,23K;1,71%
23.11.2009;38,01;38,07;38,53;37,35;5,67K;0,00%
20.11.2009;38,01;37,35;38,01;37,35;2,21K;0,37%
19.11.2009;37,87;37,68;38,01;37,48;2,24K;-0,45%
18.11.2009;38,04;38,66;38,66;38,01;4,50K;-0,42%
17.11.2009;38,2;38,01;38,2;37,97;2,78K;0,50%
16.11.2009;38,01;38,33;38,66;37,74;4,44K;-0,34%
13.11.2009;38,14;37,68;38,33;37,68;4,33K;0,95%
12.11.2009;37,78;38,92;38,92;37,35;6,87K;-3,43%
11.11.2009;39,12;40,63;40,63;38,92;4,07K;-3,41%
10.11.2009;40,5;40,63;40,63;39,97;4,54K;-1,75%
09.11.2009;41,22;40,95;41,28;40,63;6,18K;1,45%
05.11.2009;40,63;40,63;41,28;40,3;6,18K;0,00%
04.11.2009;40,63;40,63;40,95;39,97;6,27K;2,65%
03.11.2009;39,58;38,2;39,58;38,01;5,74K;3,61%
02.11.2009;38,2;38,01;38,66;38,01;3,62K;0,69%
30.10.2009;37,94;39,61;39,97;37,68;7,19K;-4,22%
29.10.2009;39,61;39,32;39,97;39,32;7,69K;1,10%
28.10.2009;39,18;41,61;41,61;38,73;9,89K;-5,54%
27.10.2009;41,48;41,45;41,58;41,15;7,76K;0,07%
26.10.2009;41,45;41,94;41,94;40,76;6,37K;-0,31%
23.10.2009;41,58;41,84;42,46;41,02;14,90K;-0,86%
22.10.2009;41,94;41,97;43,25;40,63;14,54K;0,24%
21.10.2009;41,84;40,63;42,59;40,63;28,62K;3,82%
20.10.2009;40,3;38,99;40,3;38,04;22,01K;6,02%
19.10.2009;38,01;35,88;38,14;35,88;17,24K;6,05%
16.10.2009;35,84;35,45;35,84;34,86;7,44K;1,30%
15.10.2009;35,38;35,38;35,88;35,06;6,71K;-1,28%
14.10.2009;35,84;36,04;36,04;35,38;3,51K;0,53%
13.10.2009;35,65;35,65;35,84;35,22;5,45K;0,00%
09.10.2009;35,65;35,91;35,91;35,19;5,86K;-0,89%
08.10.2009;35,97;35,38;35,97;34,93;11,44K;1,84%
07.10.2009;35,32;35,78;35,97;34,4;4,62K;-0,56%
06.10.2009;35,52;35,25;35,71;35,12;8,57K;0,85%
05.10.2009;35,22;35,22;35,45;34,4;7,49K;0,00%
02.10.2009;35,22;34,73;35,22;34,2;6,01K;0,00%
01.10.2009;35,22;35,97;36,04;34,27;9,88K;-2,63%
30.09.2009;36,17;35,58;36,69;35,58;17,77K;1,66%
29.09.2009;35,58;34,07;35,58;33,94;16,26K;5,42%
28.09.2009;33,75;32,44;33,84;32,44;16,88K;4,04%
25.09.2009;32,44;31,78;32,76;31,78;19,15K;2,08%
24.09.2009;31,78;31,52;31,98;31,45;8,00K;0,82%
23.09.2009;31,52;30,6;31,65;30,6;14,71K;3,01%
22.09.2009;30,6;30,31;30,76;30,27;11,53K;0,96%
21.09.2009;30,31;30,11;30,54;30,11;8,82K;0,56%
18.09.2009;30,14;30,14;30,47;29,81;7,43K;0,00%
17.09.2009;30,14;29,81;30,47;29,81;7,03K;0,77%
16.09.2009;29,91;29,81;30,11;29,29;11,17K;2,22%
15.09.2009;29,26;29,49;29,81;28,96;19,42K;-0,78%
14.09.2009;29,49;30,14;30,14;29,36;4,29K;-0,87%
11.09.2009;29,75;28,83;29,75;28,83;4,76K;-0,20%
10.09.2009;29,81;29,49;29,81;29,49;1,78K;1,09%
09.09.2009;29,49;30,14;30,14;28,5;7,32K;-2,16%
08.09.2009;30,14;30,14;30,14;30,08;1,27K;-0,66%
07.09.2009;30,34;30,14;30,34;30,14;1,13K;0,76%
04.09.2009;30,11;29,81;30,11;29,49;1,88K;1,01%
03.09.2009;29,81;30,34;30,34;29,81;1,94K;-0,57%
02.09.2009;29,98;28,24;30,11;28,24;5,32K;4,10%
01.09.2009;28,8;28,96;29,29;28,57;4,32K;0,00%
31.08.2009;28,8;29,49;29,49;28,18;5,53K;-3,39%
28.08.2009;29,81;30,27;30,44;29,49;6,51K;-2,07%
27.08.2009;30,44;30,47;30,8;30,17;2,57K;-1,17%
26.08.2009;30,8;30,14;30,8;30,14;1,98K;0,00%
25.08.2009;30,8;31,06;31,06;30,73;1,56K;-2,07%
24.08.2009;31,45;31,45;31,78;30,6;4,65K;1,06%
21.08.2009;31,12;31,19;31,39;30,8;8,29K;0,10%
20.08.2009;31,09;31,45;31,45;30,67;7,17K;0,75%
19.08.2009;30,86;30,67;31,12;30,67;6,31K;0,19%
18.08.2009;30,8;32,11;32,11;30,8;14,09K;-4,64%
14.08.2009;32,3;33,09;33,09;32,11;6,27K;-1,40%
13.08.2009;32,76;32,76;33,09;32,04;18,37K;2,25%
12.08.2009;32,04;29,49;32,04;29,49;16,14K;4,26%
11.08.2009;30,73;32,93;33,94;29,68;66,49K;-6,57%
10.08.2009;32,89;32,11;33,42;31,78;19,90K;4,15%
07.08.2009;31,58;30,14;32,11;30,14;17,39K;4,33%
06.08.2009;30,27;29,81;30,73;29,81;16,32K;1,54%
05.08.2009;29,81;28,05;30,11;28,05;13,09K;5,78%
04.08.2009;28,18;28,21;28,21;27,85;4,88K;1,92%
03.08.2009;27,65;28,9;28,9;27,19;11,42K;-4,33%
